"codex","place","gender","hill_size_x","team","season","hill_size_y","k.point","meter.value","gate.factor","wind.factor","type","date","id","training","country"
3059,"Oberstdorf","Men",140,0,2018,137,120,1.8,7.4,10.8,0,"2017-12-29","2018JP3059RLQ",0,"GER"
3058,"Engelberg","Men",140,0,2018,140,125,1.8,7.56,10.44,0,"2017-12-17","2018JP3058RLQ",0,"SUI"
3058,"Engelberg","Men",140,0,2018,140,125,1.8,7.56,10.44,0,"2017-12-17","2018JP3058RL",0,"SUI"
3057,"Engelberg","Men",140,0,2018,140,125,1.8,7.56,10.44,0,"2017-12-16","2018JP3057RTRIA",1,"SUI"
3057,"Engelberg","Men",140,0,2018,140,125,1.8,7.56,10.44,0,"2017-12-16","2018JP3057RL",0,"SUI"
3056,"Engelberg","Men",140,0,2018,140,125,1.8,7.56,10.44,0,"2017-12-15","2018JP3056RLT",1,"SUI"
3056,"Engelberg","Men",140,0,2018,140,125,1.8,7.56,10.44,0,"2017-12-15","2018JP3056RLQ",0,"SUI"
3055,"Titisee-Neustadt","Men",142,0,2018,142,125,1.8,7.67,10.8,0,"2017-12-10","2018JP3055RL",0,"GER"
3054,"Titisee-Neustadt","Men",142,1,2018,142,125,1.8,7.67,10.8,0,"2017-12-09","2018JP3054RL",0,"GER"
3053,"Titisee-Neustadt","Men",142,0,2018,142,125,1.8,7.67,10.8,0,"2017-12-09","2018JP3053RLT",1,"GER"
3053,"Titisee-Neustadt","Men",142,0,2018,142,125,1.8,7.67,10.8,0,"2017-12-09","2018JP3053RLQ",0,"GER"
3052,"Nizhny Tagil","Men",134,0,2018,134,120,1.8,7.24,9.9,0,"2017-12-03","2018JP3052RLQ",0,"RUS"
3052,"Nizhny Tagil","Men",134,0,2018,134,120,1.8,7.24,9.9,0,"2017-12-03","2018JP3052RL",0,"RUS"
3051,"Nizhny Tagil","Men",134,0,2018,134,120,1.8,7.24,9.9,0,"2017-12-02","2018JP3051RTRIA",1,"RUS"
3051,"Nizhny Tagil","Men",134,0,2018,134,120,1.8,7.24,9.9,0,"2017-12-02","2018JP3051RL",0,"RUS"
3050,"Nizhny Tagil","Men",134,0,2018,134,120,1.8,7.24,9.9,0,"2017-12-01","2018JP3050RLT",1,"RUS"
3050,"Nizhny Tagil","Men",134,0,2018,134,120,1.8,7.24,9.9,0,"2017-12-01","2018JP3050RLQ",0,"RUS"
3049,"Ruka","Men",142,0,2018,142,120,1.8,9.54,11.7,0,"2017-11-26","2018JP3049RTRIA",1,"FIN"
3049,"Ruka","Men",142,0,2018,142,120,1.8,9.54,11.7,0,"2017-11-26","2018JP3049RL",0,"FIN"
3048,"Ruka","Men",142,1,2018,142,120,1.8,9.54,11.7,0,"2017-11-25","2018JP3048RTRIA",1,"FIN"
3048,"Ruka","Men",142,1,2018,142,120,1.8,9.54,11.7,0,"2017-11-25","2018JP3048RL",0,"FIN"
3047,"Ruka","Men",142,0,2018,142,120,1.8,9.54,11.7,0,"2017-11-24","2018JP3047RLT",1,"FIN"
3047,"Ruka","Men",142,0,2018,142,120,1.8,9.54,11.7,0,"2017-11-24","2018JP3047RLQ",0,"FIN"
3042,"Ljubno","Women",94,0,2018,94,85,2,7,8,0,"2018-01-28","2018JP3042RLQ",0,"SLO"
3042,"Ljubno","Women",94,0,2018,94,85,2,7,8,0,"2018-01-28","2018JP3042RL",0,"SLO"
3041,"Ljubno","Women",94,0,2018,94,85,2,7,8,0,"2018-01-27","2018JP3041RTRIA",1,"SLO"
3041,"Ljubno","Women",94,0,2018,94,85,2,7,8,0,"2018-01-27","2018JP3041RL",0,"SLO"
3040,"Ljubno","Women",94,0,2018,94,85,2,7,8,0,"2018-01-26","2018JP3040RLT",1,"SLO"
3040,"Ljubno","Women",94,0,2018,94,85,2,7,8,0,"2018-01-26","2018JP3040RLQ",0,"SLO"
3039,"Zao","Women",102,0,2018,102,95,2,7,8,0,"2018-01-21","2018JP3039RL",0,"JPN"
3038,"Zao","Women",102,0,2018,102,95,2,7,8,0,"2018-01-19","2018JP3038RLQ",0,"JPN"
3038,"Zao","Women",102,0,2018,102,95,2,7,8,0,"2018-01-19","2018JP3038RL",0,"JPN"
3037,"Zao","Women",102,0,2018,102,95,2,7,8,0,"2018-01-18","2018JP3037RLT",1,"JPN"
3037,"Zao","Women",102,0,2018,102,95,2,7,8,0,"2018-01-18","2018JP3037RLQ",0,"JPN"
3036,"Sapporo","Women",100,0,2018,100,90,2,7,8,0,"2018-01-14","2018JP3036RLQ",0,"JPN"
3036,"Sapporo","Women",100,0,2018,100,90,2,7,8,0,"2018-01-14","2018JP3036RL",0,"JPN"
3035,"Sapporo","Women",100,0,2018,100,90,2,7,8,0,"2018-01-13","2018JP3035RTRIA",1,"JPN"
3035,"Sapporo","Women",100,0,2018,100,90,2,7,8,0,"2018-01-13","2018JP3035RL",0,"JPN"
3034,"Sapporo","Women",100,0,2018,100,90,2,7,8,0,"2018-01-12","2018JP3034RLT",1,"JPN"
3034,"Sapporo","Women",100,0,2018,100,90,2,7,8,0,"2018-01-12","2018JP3034RLQ",0,"JPN"
3033,"Rasnov","Women",97,0,2018,97,90,2,7,8,0,"2018-03-02","2018JP3033RLT",1,"ROU"
3033,"Rasnov","Women",97,0,2018,97,90,2,7,8,0,"2018-03-02","2018JP3033RLQ",0,"ROU"
3032,"Rasnov","Women",97,0,2018,97,90,2,7,8,0,"2018-03-04","2018JP3032RLQ",0,"ROU"
3032,"Rasnov","Women",97,0,2018,97,90,2,7,8,0,"2018-03-04","2018JP3032RL",0,"ROU"
3031,"Rasnov","Women",97,0,2018,97,90,2,7,8,0,"2018-03-03","2018JP3031RTRIA",1,"ROU"
3031,"Rasnov","Women",97,0,2018,97,90,2,7,8,0,"2018-03-03","2018JP3031RL",0,"ROU"
3030,"Hinterzarten","Women",108,0,2018,108,95,2,7,8.4,0,"2017-12-17","2018JP3030RTRIA",1,"GER"
3030,"Hinterzarten","Women",108,0,2018,108,95,2,7,8.4,0,"2017-12-17","2018JP3030RL",0,"GER"
3029,"Hinterzarten","Women",108,1,2018,108,95,2,7,8.4,0,"2017-12-16","2018JP3029RL",0,"GER"
3028,"Lillehammer","Women",98,0,2018,98,90,2,7,8,0,"2017-12-02","2018JP3028RLQ",0,"NOR"
3028,"Lillehammer","Women",98,0,2018,98,90,2,7,8,0,"2017-12-02","2018JP3028RL",0,"NOR"
3027,"Lillehammer","Women",98,0,2018,98,90,2,7,8,0,"2017-11-30","2018JP3027RLT",1,"NOR"
3027,"Lillehammer","Women",98,0,2018,98,90,2,7,8,0,"2017-11-30","2018JP3027RLQ",0,"NOR"
3026,"Lillehammer","Women",98,0,2018,98,90,2,7,8,0,"2017-12-01","2018JP3026RTRIA",1,"NOR"
3026,"Lillehammer","Women",98,0,2018,98,90,2,7,8,0,"2017-12-01","2018JP3026RL",0,"NOR"
3292,"Sapporo Okurayama","Men",137,0,2019,137,123,1.8,7.45,10.8,1,"2019-01-20","2019JP3292RL",0,"JPN"
3291,"Iron Mountain, MI","Men",133,0,2019,133,120,1.8,7.2,9,1,"2019-02-09","2019JP3291RLT",1,"USA"
3291,"Iron Mountain, MI","Men",133,0,2019,133,120,1.8,7.2,9,1,"2019-02-09","2019JP3291RL",0,"USA"
3290,"Sapporo Okurayama","Men",137,0,2019,137,123,1.8,7.45,10.8,1,"2019-01-18","2019JP3290RL",0,"JPN"
3271,"Zakopane","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-17","2019JP3271RTRIA",1,"POL"
3271,"Zakopane","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-17","2019JP3271RL",0,"POL"
3270,"Zakopane","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-16","2019JP3270RTRIA",1,"POL"
3270,"Zakopane","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-16","2019JP3270RLT",1,"POL"
3270,"Zakopane","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-16","2019JP3270RL",0,"POL"
3263,"Bischofshofen","Men",142,0,2019,142,125,1.8,4.86,10.8,1,"2019-01-12","2019JP3263RL",0,"AUT"
3262,"Bischofshofen","Men",142,0,2019,142,125,1.8,4.86,10.8,1,"2019-01-12","2019JP3262RLT",1,"AUT"
3262,"Bischofshofen","Men",142,0,2019,142,125,1.8,4.86,10.8,1,"2019-01-12","2019JP3262RL",0,"AUT"
3251,"Brotterode","Men",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-24","2019JP3251RTRIA",1,"GER"
3251,"Brotterode","Men",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-24","2019JP3251RL",0,"GER"
3250,"Brotterode","Women",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-24","2019JP3250RTRIA",1,"GER"
3250,"Brotterode","Women",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-24","2019JP3250RL",0,"GER"
3249,"Brotterode","Men",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-23","2019JP3249RTRIA",1,"GER"
3249,"Brotterode","Men",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-23","2019JP3249RLT",1,"GER"
3249,"Brotterode","Men",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-23","2019JP3249RL",0,"GER"
3248,"Brotterode","Women",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-23","2019JP3248RLT",1,"GER"
3248,"Brotterode","Women",117,0,2019,117,105,1.8,7.2,8.1,1,"2019-02-23","2019JP3248RL",0,"GER"
3241,"Planica","Men",138,0,2019,139,125,1.8,7.45,9.9,1,"2019-01-27","2019JP3241RTRIA",1,"SLO"
3241,"Planica","Men",138,0,2019,139,125,1.8,7.45,9.9,1,"2019-01-27","2019JP3241RL",0,"SLO"
3240,"Planica","Men",138,0,2019,139,125,1.8,7.45,9.9,1,"2019-01-26","2019JP3240RTRIA",1,"SLO"
3240,"Planica","Men",138,0,2019,139,125,1.8,7.45,9.9,1,"2019-01-26","2019JP3240RLT",1,"SLO"
3240,"Planica","Men",138,0,2019,139,125,1.8,7.45,9.9,1,"2019-01-26","2019JP3240RL",0,"SLO"
3233,"Oberstdorf","Men",137,0,2019,140,120,1.8,7.56,10.8,1,"2019-02-16","2019JP3233RTRIA",1,"GER"
3233,"Oberstdorf","Men",137,0,2019,140,120,1.8,7.56,10.8,1,"2019-02-16","2019JP3233RL",0,"GER"
3232,"Oberstdorf","Men",137,0,2019,140,120,1.8,7.56,10.8,1,"2019-02-15","2019JP3232RTRIA",1,"GER"
3232,"Oberstdorf","Men",137,0,2019,140,120,1.8,7.56,10.8,1,"2019-02-15","2019JP3232RLT",1,"GER"
3232,"Oberstdorf","Men",137,0,2019,140,120,1.8,7.56,10.8,1,"2019-02-15","2019JP3232RL",0,"GER"
3223,"Ruka","Men",142,0,2019,142,120,1.8,9.54,11.7,1,"2018-12-16","2019JP3223RL",0,"FIN"
3222,"Ruka","Men",142,0,2019,142,120,1.8,9.54,11.7,1,"2018-12-15","2019JP3222RLT",1,"FIN"
3222,"Ruka","Men",142,0,2019,142,120,1.8,9.54,11.7,1,"2018-12-15","2019JP3222RL",0,"FIN"
3221,"Klingenthal","Men",140,0,2019,140,125,1.8,7.67,10.8,1,"2019-01-06","2019JP3221RL",0,"GER"
3220,"Klingenthal","Men",140,0,2019,140,125,1.8,7.67,10.8,1,"2019-01-06","2019JP3220RLT",1,"GER"
3220,"Klingenthal","Men",140,0,2019,140,125,1.8,7.67,10.8,1,"2019-01-06","2019JP3220RL",0,"GER"
3215,"Chaikovskiy","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-24","2019JP3215RLT",1,"RUS"
3215,"Chaikovskiy","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2019-03-24","2019JP3215RL",0,"RUS"
3214,"Chaikovskiy","Men",102,0,2019,140,95,2,7,8,1,"2019-03-23","2019JP3214RLT",1,"RUS"
3214,"Chaikovskiy","Men",102,0,2019,140,95,2,7,8,1,"2019-03-23","2019JP3214RL",0,"RUS"
3212,"Sapporo Okurayama","Men",137,0,2019,137,123,1.8,7.45,10.8,1,"2019-01-19","2019JP3212RTRIA",1,"JPN"
3212,"Sapporo Okurayama","Men",137,0,2019,137,123,1.8,7.45,10.8,1,"2019-01-19","2019JP3212RL",0,"JPN"
3211,"Iron Mountain, MI","Men",133,0,2019,133,120,1.8,7.2,9,1,"2019-02-10","2019JP3211RTRIA",1,"USA"
3211,"Iron Mountain, MI","Men",133,0,2019,133,120,1.8,7.2,9,1,"2019-02-10","2019JP3211RL",0,"USA"
3210,"Iron Mountain, MI","Men",133,0,2019,133,120,1.8,7.2,9,1,"2019-02-09","2019JP3210RL",0,"USA"
3201,"Rena","Men",139,0,2019,139,124,1.8,7.56,10.8,1,"2019-03-03","2019JP3201RL",0,"NOR"
3200,"Rena","Men",139,0,2019,139,124,1.8,7.56,10.8,1,"2019-03-02","2019JP3200RTRIA",1,"NOR"
3200,"Rena","Men",139,0,2019,139,124,1.8,7.56,10.8,1,"2019-03-02","2019JP3200RLT",1,"NOR"
3200,"Rena","Men",139,0,2019,139,124,1.8,7.56,10.8,1,"2019-03-02","2019JP3200RL",0,"NOR"
3195,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,1,"2018-12-09","2019JP3195RTRIA",1,"NOR"
3195,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,1,"2018-12-09","2019JP3195RL",0,"NOR"
3194,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,1,"2018-12-08","2019JP3194RTRIA",1,"NOR"
3194,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,1,"2018-12-08","2019JP3194RLT",1,"NOR"
3194,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,1,"2018-12-08","2019JP3194RL",0,"NOR"
3182,"Stams","Men",115,0,2019,115,105,1.8,7.2,10.44,1,"2018-09-09","2019JP3182RTRIA",1,"AUT"
3182,"Stams","Men",115,0,2019,115,105,1.8,7.2,10.44,1,"2018-09-09","2019JP3182RL",0,"AUT"
3181,"Stams","Men",115,0,2019,115,105,1.8,7.2,10.44,1,"2018-09-08","2019JP3181RTRIA",1,"AUT"
3181,"Stams","Men",115,0,2019,115,105,1.8,7.2,10.44,1,"2018-09-08","2019JP3181RLT",1,"AUT"
3181,"Stams","Men",115,0,2019,115,105,1.8,7.2,10.44,1,"2018-09-08","2019JP3181RL",0,"AUT"
3180,"Midtstubakken","Men",106,0,2019,106,95,2,7,8,1,"2018-09-15","2019JP3180RLT",1,"NOR"
3180,"Midtstubakken","Men",106,0,2019,106,95,2,7,8,1,"2018-09-15","2019JP3180RL",0,"NOR"
3179,"Midtstubakken","Women",106,0,2019,106,95,2,7,8,1,"2018-09-16","2019JP3179RTRIA",1,"NOR"
3179,"Midtstubakken","Women",106,0,2019,106,95,2,7,8,1,"2018-09-16","2019JP3179RL",0,"NOR"
3178,"Engelberg","Men",140,0,2019,140,125,1.8,7.56,10.44,1,"2018-12-28","2019JP3178RTRIA",1,"SUI"
3178,"Engelberg","Men",140,0,2019,140,125,1.8,7.56,10.44,1,"2018-12-28","2019JP3178RL",0,"SUI"
3177,"Engelberg","Men",140,0,2019,140,125,1.8,7.56,10.44,1,"2018-12-27","2019JP3177RTRIA",1,"SUI"
3177,"Engelberg","Men",140,0,2019,140,125,1.8,7.56,10.44,1,"2018-12-27","2019JP3177RLT",1,"SUI"
3177,"Engelberg","Men",140,0,2019,140,125,1.8,7.56,10.44,1,"2018-12-27","2019JP3177RL",0,"SUI"
3174,"Midtstubakken","Men",106,0,2019,106,95,2,7,8,1,"2018-09-16","2019JP3174RTRIA",1,"NOR"
3174,"Midtstubakken","Men",106,0,2019,106,95,2,7,8,1,"2018-09-16","2019JP3174RL",0,"NOR"
3173,"Midtstubakken","Women",106,0,2019,106,95,2,7,8,1,"2018-09-15","2019JP3173RLT",1,"NOR"
3173,"Midtstubakken","Women",106,0,2019,106,95,2,7,8,1,"2018-09-15","2019JP3173RL",0,"NOR"
3172,"Klingenthal","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2018-09-30","2019JP3172RTRIA",1,"GER"
3172,"Klingenthal","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2018-09-30","2019JP3172RL",0,"GER"
3171,"Klingenthal","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2018-09-29","2019JP3171RTRIA",1,"GER"
3171,"Klingenthal","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2018-09-29","2019JP3171RLT",1,"GER"
3171,"Klingenthal","Men",140,0,2019,140,125,1.8,7.56,10.8,1,"2018-09-29","2019JP3171RL",0,"GER"
3152,"Kranj","Men",109,0,2019,109,100,1.8,7,8,1,"2018-07-08","2019JP3152RTRIA",1,"SLO"
3152,"Kranj","Men",109,0,2019,109,100,1.8,7,8,1,"2018-07-08","2019JP3152RL",0,"SLO"
3151,"Kranj","Men",109,0,2019,109,100,1.8,7,8,1,"2018-07-07","2019JP3151RLT",1,"SLO"
3151,"Kranj","Men",109,0,2019,109,100,1.8,7,8,1,"2018-07-07","2019JP3151RL",0,"SLO"
3144,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,1,"2018-09-23","2019JP3144RTRIA",1,"POL"
3144,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,1,"2018-09-23","2019JP3144RL",0,"POL"
3143,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,1,"2018-09-22","2019JP3143RTRIA",1,"POL"
3143,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,1,"2018-09-22","2019JP3143RLT",1,"POL"
3143,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,1,"2018-09-22","2019JP3143RL",0,"POL"
3142,"Wisla","Men",134,0,2019,106,120,1.8,7.23,9.9,1,"2018-08-18","2019JP3142RTRIA",1,"POL"
3142,"Wisla","Men",134,0,2019,106,120,1.8,7.23,9.9,1,"2018-08-18","2019JP3142RLT",1,"POL"
3142,"Wisla","Men",134,0,2019,106,120,1.8,7.23,9.9,1,"2018-08-18","2019JP3142RL",0,"POL"
3141,"Szczyrk","Men",106,0,2019,106,95,2,6.36,7,1,"2018-08-17","2019JP3141RTRIA",1,"POL"
3141,"Szczyrk","Men",106,0,2019,106,95,2,6.36,7,1,"2018-08-17","2019JP3141RLT",1,"POL"
3141,"Szczyrk","Men",106,0,2019,106,95,2,6.36,7,1,"2018-08-17","2019JP3141RL",0,"POL"
3293,"Willingen","Men",145,0,2019,145,130,1.8,7.99,11.7,0,"2019-02-15","2019JP3293RLT",1,"GER"
3293,"Willingen","Men",145,0,2019,145,130,1.8,7.99,11.7,0,"2019-02-15","2019JP3293RLQ",0,"GER"
3231,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,0,"2019-03-12","2019JP3231RTRIA",1,"NOR"
3231,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,0,"2019-03-12","2019JP3231RL",0,"NOR"
3230,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,0,"2019-03-11","2019JP3230RLT",1,"NOR"
3230,"Lillehammer","Men",140,0,2019,140,123,1.8,7.56,9.9,0,"2019-03-11","2019JP3230RLQ",0,"NOR"
3204,"Val di Fiemme","Men",135,0,2019,135,120,1.8,5.58,10.8,0,"2019-01-13","2019JP3204RL",0,"ITA"
3203,"Val di Fiemme","Men",135,0,2019,135,120,1.8,5.58,10.8,0,"2019-01-12","2019JP3203RTRIA",1,"ITA"
3203,"Val di Fiemme","Men",135,0,2019,135,120,1.8,5.58,10.8,0,"2019-01-12","2019JP3203RL",0,"ITA"
3202,"Val di Fiemme","Men",135,0,2019,135,120,1.8,5.58,10.8,0,"2019-01-11","2019JP3202RLT",1,"ITA"
3202,"Val di Fiemme","Men",135,0,2019,135,120,1.8,5.58,10.8,0,"2019-01-11","2019JP3202RLQ",0,"ITA"
3136,"Planica","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-24","2019JP3136RTRIA",1,"SLO"
3136,"Planica","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-24","2019JP3136RL",0,"SLO"
3135,"Planica","Men",240,1,2019,240,200,1.2,8.64,14.4,0,"2019-03-23","2019JP3135RTRIA",1,"SLO"
3135,"Planica","Men",240,1,2019,240,200,1.2,8.64,14.4,0,"2019-03-23","2019JP3135RL",0,"SLO"
3134,"Planica","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-22","2019JP3134RTRIA",1,"SLO"
3134,"Planica","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-22","2019JP3134RL",0,"SLO"
3133,"Planica","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-21","2019JP3133RLT",1,"SLO"
3133,"Planica","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-21","2019JP3133RLQ",0,"SLO"
3131,"Vikersund","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-17","2019JP3131RTRIA",1,"NOR"
3131,"Vikersund","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-17","2019JP3131RL",0,"NOR"
3130,"Vikersund","Men",240,1,2019,240,200,1.2,8.64,14.4,0,"2019-03-16","2019JP3130RTRIA",1,"NOR"
3130,"Vikersund","Men",240,1,2019,240,200,1.2,8.64,14.4,0,"2019-03-16","2019JP3130RL",0,"NOR"
3129,"Vikersund","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-15","2019JP3129RLT",1,"NOR"
3129,"Vikersund","Men",240,0,2019,240,200,1.2,8.64,14.4,0,"2019-03-15","2019JP3129RLQ",0,"NOR"
3128,"Trondheim","Men",138,0,2019,138,124,1.8,7.45,10.8,0,"2019-03-14","2019JP3128RTRIA",1,"NOR"
3128,"Trondheim","Men",138,0,2019,138,124,1.8,7.45,10.8,0,"2019-03-14","2019JP3128RL",0,"NOR"
3127,"Trondheim","Men",138,0,2019,138,124,1.8,7.45,10.8,0,"2019-03-13","2019JP3127RLT",1,"NOR"
3127,"Trondheim","Men",138,0,2019,138,124,1.8,7.45,10.8,0,"2019-03-13","2019JP3127RLQ",0,"NOR"
3124,"Oslo","Men",134,0,2019,134,120,1.8,7.13,9.9,0,"2019-03-10","2019JP3124RTRIA",1,"NOR"
3124,"Oslo","Men",134,0,2019,134,120,1.8,7.13,9.9,0,"2019-03-10","2019JP3124RL",0,"NOR"
3123,"Oslo","Men",134,1,2019,134,120,1.8,7.13,9.9,0,"2019-03-09","2019JP3123RL",0,"NOR"
3122,"Oslo","Men",134,0,2019,134,120,1.8,7.13,9.9,0,"2019-03-08","2019JP3122RLT",1,"NOR"
3122,"Oslo","Men",134,0,2019,134,120,1.8,7.13,9.9,0,"2019-03-08","2019JP3122RLQ",0,"NOR"
3121,"Willingen","Men",145,0,2019,145,130,1.8,7.99,11.7,0,"2019-02-17","2019JP3121RTRIA",1,"GER"
3121,"Willingen","Men",145,0,2019,145,130,1.8,7.99,11.7,0,"2019-02-17","2019JP3121RL",0,"GER"
3120,"Willingen","Men",145,0,2019,145,130,1.8,7.99,11.7,0,"2019-02-16","2019JP3120RTRIA",1,"GER"
3120,"Willingen","Men",145,0,2019,145,130,1.8,7.99,11.7,0,"2019-02-16","2019JP3120RL",0,"GER"
3119,"Willingen","Men",145,1,2019,145,130,1.8,7.99,11.7,0,"2019-02-15","2019JP3119RL",0,"GER"
3118,"Lahti","Men",130,0,2019,130,116,1.8,7.56,9.9,0,"2019-02-10","2019JP3118RTRIA",1,"FIN"
3118,"Lahti","Men",130,0,2019,130,116,1.8,7.56,9.9,0,"2019-02-10","2019JP3118RL",0,"FIN"
3117,"Lahti","Men",130,1,2019,130,116,1.8,7.56,9.9,0,"2019-02-09","2019JP3117RTRIA",1,"FIN"
3117,"Lahti","Men",130,1,2019,130,116,1.8,7.56,9.9,0,"2019-02-09","2019JP3117RL",0,"FIN"
3116,"Lahti","Men",130,0,2019,130,116,1.8,7.56,9.9,0,"2019-02-08","2019JP3116RLT",1,"FIN"
3116,"Lahti","Men",130,0,2019,130,116,1.8,7.56,9.9,0,"2019-02-08","2019JP3116RLQ",0,"FIN"
3115,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-03","2019JP3115RLQ",0,"GER"
3115,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-03","2019JP3115RL",0,"GER"
3114,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-02","2019JP3114RLQ",0,"GER"
3114,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-02","2019JP3114RL",0,"GER"
3113,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-01","2019JP3113RLT",1,"GER"
3113,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-01","2019JP3113RLQ",0,"GER"
3113,"Oberstdorf","Men",235,0,2019,235,200,1.2,8.46,14.4,0,"2019-02-01","2019JP3113RL",0,"GER"
3112,"Sapporo","Men",137,0,2019,137,123,1.8,7.4,10.8,0,"2019-01-27","2019JP3112RLQ",0,"JPN"
3112,"Sapporo","Men",137,0,2019,137,123,1.8,7.4,10.8,0,"2019-01-27","2019JP3112RL",0,"JPN"
3111,"Sapporo","Men",137,0,2019,137,123,1.8,7.4,10.8,0,"2019-01-26","2019JP3111RTRIA",1,"JPN"
3111,"Sapporo","Men",137,0,2019,137,123,1.8,7.4,10.8,0,"2019-01-26","2019JP3111RL",0,"JPN"
3110,"Sapporo","Men",137,0,2019,137,123,1.8,7.4,10.8,0,"2019-01-25","2019JP3110RLT",1,"JPN"
3110,"Sapporo","Men",137,0,2019,137,123,1.8,7.4,10.8,0,"2019-01-25","2019JP3110RLQ",0,"JPN"
3109,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,0,"2019-01-20","2019JP3109RTRIA",1,"POL"
3109,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,0,"2019-01-20","2019JP3109RL",0,"POL"
3108,"Zakopane","Men",140,1,2019,134,125,1.8,7.56,10.8,0,"2019-01-19","2019JP3108RTRIA",1,"POL"
3108,"Zakopane","Men",140,1,2019,134,125,1.8,7.56,10.8,0,"2019-01-19","2019JP3108RL",0,"POL"
3107,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,0,"2019-01-18","2019JP3107RLT",1,"POL"
3107,"Zakopane","Men",140,0,2019,134,125,1.8,7.56,10.8,0,"2019-01-18","2019JP3107RLQ",0,"POL"
3105,"Bischofshofen","Men",142,0,2019,142,125,1.8,4.86,10.8,0,"2019-01-06","2019JP3105RL",0,"AUT"
3104,"Bischofshofen","Men",142,0,2019,142,125,1.8,4.86,10.8,0,"2019-01-06","2019JP3104RLT",1,"AUT"
3104,"Bischofshofen","Men",142,0,2019,142,125,1.8,4.86,10.8,0,"2019-01-06","2019JP3104RLQ",0,"AUT"
3103,"Innsbruck","Men",130,0,2019,130,120,1.8,7.02,9.9,0,"2019-01-04","2019JP3103RTRIA",1,"AUT"
3103,"Innsbruck","Men",130,0,2019,130,120,1.8,7.02,9.9,0,"2019-01-04","2019JP3103RL",0,"AUT"
3102,"Innsbruck","Men",130,0,2019,130,120,1.8,7.02,9.9,0,"2019-01-03","2019JP3102RLT",1,"AUT"
3102,"Innsbruck","Men",130,0,2019,130,120,1.8,7.02,9.9,0,"2019-01-03","2019JP3102RLQ",0,"AUT"
3101,"Garmisch-Partenkirchen","Men",142,0,2019,142,125,1.8,7.67,10.44,0,"2019-01-01","2019JP3101RTRIA",1,"GER"
